"periode_data","tahun","periode","waktu_sampling","nama_lokasi","kecamatan","lintang_selatan","bujur_timur","parameter","satuan","baku_mutu","nilai"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Total Coliform","CFU 100 ml","50","100"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","E. Coli","CFU 100 ml","50","100"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Nilai IP","-","-","3,03"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Kategori","-","-","cemar ringan"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","pH","-","6,5-8,5","7,085"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","TDS ppm","mg L","1000","575"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Turbidity NTU","NTU","25","8,3"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Warna","TCU","50","57"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Besi Fe","mg L","1","0,4"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Fluorida F-","mg L","1,5","0,1"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Kesadahan CaCO3","mg L","500","233,71"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Mangan Mn","mg L","0,5","0,63"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Nitrat sebagai N","mg L","10","0,17"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,28"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Seng Zn","mg L","15","0,006"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Sulfat SO42-","mg L","400","25,38"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Organik KMNO4","mg L","10","4,86"
"2022","2022","2","Agustus-September 2022","Petamburan","Tanah Abang","-6,192988889","106,8071611","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Seng Zn","mg L","15","0,006"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Sulfat SO42-","mg L","400","13,96"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Organik KMNO4","mg L","10","4,06"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Total Coliform","CFU 100 ml","50","100"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","E. Coli","CFU 100 ml","50","100"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","pH","-","6,5-8,5","6,11"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","TDS ppm","mg L","1000","147"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Turbidity NTU","NTU","25","0"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Nilai IP","-","-","1,807100319"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Warna","TCU","50","8"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Fluorida F-","mg L","1,5","0,14"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Kesadahan CaCO3","mg L","500","86,68"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Mangan Mn","mg L","0,5","0,04"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Nitrat sebagai N","mg L","10","1,99"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Seng Zn","mg L","15","0,006"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Sulfat SO42-","mg L","400","5,93"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Organik KMNO4","mg L","10","4,06"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","pH","-","6,5-8,5","6,18"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","TDS ppm","mg L","1000","208"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Turbidity NTU","NTU","25","0"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Nilai IP","-","-","1,146498433"
"2022","2022","1","Maret - April 2022","Pekayon","Pasar Rebo","-6,343055556","106,8619444","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Cakung Barat","Cakung","-6,191391667","106,942975","Warna","TCU","50","42"
"2022","2022","1","Maret - April 2022","Cakung Barat","Cakung","-6,191391667","106,942975","Besi Fe","mg L","1","0,1"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","Seng Zn","mg L","15","0,035"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","Sulfat SO42-","mg L","400","20,41"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","Total Coliform","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","E. Coli","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","Nilai IP","-","-","0,58"
"2022","2022","2","Agustus-September 2022","Makasar","Makasar","-6,280277778","106,8763889","Kategori","-","-","baik"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","pH","-","6,5-8,5","6,98"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","TDS ppm","mg L","1000","297,5"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Turbidity NTU","NTU","25","2,845"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Warna","TCU","50","39"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Besi Fe","mg L","1","2,73"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Fluorida F-","mg L","1,5","0,02"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Kesadahan CaCO3","mg L","500","212,35"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Mangan Mn","mg L","0,5","0,4"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Nitrat sebagai N","mg L","10","0,46"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Raksa Hg","mg L","0,001","0,0002"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Seng Zn","mg L","15","0,016"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Sulfat SO42-","mg L","400","18,81"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Total Coliform","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","E. Coli","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Nilai IP","-","-","2,27"
"2022","2022","2","Agustus-September 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Kategori","-","-","cemar ringan"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","pH","-","6,5-8,5","5,165"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","TDS ppm","mg L","1000","190,5"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Turbidity NTU","NTU","25","0,375"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Warna","TCU","50","5"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Besi Fe","mg L","1","0,03"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Fluorida F-","mg L","1,5","0,02"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Kesadahan CaCO3","mg L","500","69,97"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Mangan Mn","mg L","0,5","0,37"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Nitrat sebagai N","mg L","10","2,83"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,06"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Seng Zn","mg L","15","0,058"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Sulfat SO42-","mg L","400","21,26"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Total Coliform","CFU 100 ml","50","400"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","E. Coli","CFU 100 ml","50","400"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Nilai IP","-","-","3,94"
"2022","2022","2","Agustus-September 2022","Cibubur","Ciracas","-6,35","106,8761111","Kategori","-","-","cemar ringan"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","pH","-","6,5-8,5","6,53"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","TDS ppm","mg L","1000","138,5"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Turbidity NTU","NTU","25","0"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Warna","TCU","50","8"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Besi Fe","mg L","1","0,03"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Fluorida F-","mg L","1,5","0,02"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Kesadahan CaCO3","mg L","500","118,79"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Mangan Mn","mg L","0,5","0,03"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Nitrat sebagai N","mg L","10","1,93"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Raksa Hg","mg L","0,001","0,0001"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Seng Zn","mg L","15","0,022"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Sulfat SO42-","mg L","400","22,13"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Total Coliform","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","E. Coli","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Nilai IP","-","-","0,63"
"2022","2022","2","Agustus-September 2022","Ciracas","Ciracas","-6,328055556","106,8775","Kategori","-","-","baik"
"2022","2022","2","Agustus-September 2022","Kelapa Dua Wetan","Ciracas","-6,338333333","106,8822222","pH","-","6,5-8,5","6,775"
"2022","2022","2","Agustus-September 2022","Kelapa Dua Wetan","Ciracas","-6,338333333","106,8822222","TDS ppm","mg L","1000","195"
